practice_id,wave,method,contactable,sent,delivery_success,hits
A89614,1,p,1,1,,0
A89624,1,p,1,1,,0
B81113,1,p,1,1,,0
B82042,1,p,1,1,,0
B82049,1,p,1,1,,1
B82066,1,p,1,1,,0
B85016,1,p,1,1,,0
B85620,1,p,1,1,,0
C82009,1,p,1,1,,0
C82019,1,p,1,1,,0
C82102,1,p,1,1,,0
C82112,1,p,1,1,,0
C82656,1,p,1,1,,0
C83003,1,p,1,1,,0
C83008,1,p,1,1,,0
C83011,1,p,1,1,,0
C83028,1,p,1,1,,0
C83033,1,p,1,1,,0
C83041,1,p,1,1,,0
C83043,1,p,1,1,,0
C83049,1,p,1,1,,0
C83054,1,p,1,1,,1
C83082,1,p,1,1,,0
C83643,1,p,1,1,,0
C83649,1,p,1,1,,0
C88005,1,p,1,1,,0
C88028,1,p,1,1,,0
C88032,1,p,1,1,,0
C88060,1,p,1,1,,0
D81003,1,p,1,1,,0
D81007,1,p,1,1,,0
D81010,1,p,1,1,,0
D81015,1,p,1,1,,0
D81019,1,p,1,1,,0
D81029,1,p,1,1,,0
D81034,1,p,1,1,,0
D81035,1,p,1,1,,0
D81036,1,p,1,1,,0
D81042,1,p,1,1,,0
D81054,1,p,1,1,,0
D81061,1,p,1,1,,0
D81062,1,p,1,1,,0
D81070,1,p,1,1,,0
D81087,1,p,1,1,,0
D82010,1,p,1,1,,0
D82017,1,p,1,1,,1
D82018,1,p,1,1,,0
D82037,1,p,1,1,,0
D82042,1,p,1,1,,0
D82044,1,p,1,1,,0
D82050,1,p,1,1,,0
D82053,1,p,1,1,,0
D82057,1,p,1,1,,0
D82066,1,p,1,1,,0
D82100,1,p,1,1,,0
D83012,1,p,1,1,,0
D83049,1,p,1,1,,0
D83051,1,p,1,1,,0
D83053,1,p,1,1,,0
D83057,1,p,1,1,,0
D83076,1,p,1,1,,0
D83080,1,p,1,1,,0
E81007,1,p,1,1,,0
E81010,1,p,1,1,,0
E81036,1,p,1,1,,0
E82072,1,p,1,1,,0
E82073,1,p,1,1,,0
E82092,1,p,1,1,,0
E82117,1,p,1,1,,0
E82130,1,p,1,1,,0
E82657,1,p,1,1,,0
E83009,1,p,1,1,,0
E83010,1,p,1,1,,0
E83027,1,p,1,1,,0
E83030,1,p,1,1,,0
E83034,1,p,1,1,,0
E83035,1,p,1,1,,0
E83036,1,p,1,1,,0
E83622,1,p,1,1,,0
E84003,1,p,1,1,,0
E84006,1,p,1,1,,0
E84008,1,p,1,1,,0
E84009,1,p,1,1,,0
E84023,1,p,1,1,,0
E84025,1,p,1,1,,0
E84039,1,p,1,1,,0
E84051,1,p,1,1,,0
E84601,1,p,1,1,,0
E84685,1,p,1,1,,0
E85014,1,p,1,1,,0
E85018,1,p,1,1,,0
E85042,1,p,1,1,,0
E85098,1,p,1,1,,0
E85107,1,p,1,1,,0
E85115,1,p,1,1,,0
E85116,1,p,1,1,,0
E85643,1,p,1,1,,0
E85657,1,p,1,1,,0
E85659,1,p,1,1,,0
E85672,1,p,1,1,,0
E85682,1,p,1,1,,0
E85719,1,p,1,1,,0
E85740,1,p,1,1,,0
E86012,1,p,1,1,,0
E86028,1,p,1,1,,0
E87002,1,p,1,1,,0
E87008,1,p,1,1,,0
E87010,1,p,1,1,,0
E87021,1,p,1,1,,0
E87029,1,p,1,1,,0
E87609,1,p,1,1,,0
E87665,1,p,1,1,,0
E87750,1,p,1,1,,0
F81018,1,p,1,1,,0
F81028,1,p,1,1,,0
F81031,1,p,1,1,,0
F81032,1,p,1,1,,0
F81078,1,p,1,1,,0
F81079,1,p,1,1,,0
F81085,1,p,1,1,,0
F81090,1,p,1,1,,0
F81096,1,p,1,1,,0
F81102,1,p,1,1,,0
F81120,1,p,1,1,,0
F81121,1,p,1,1,,0
F81159,1,p,1,1,,0
F81606,1,p,1,1,,0
F81635,1,p,1,1,,0
F81683,1,p,1,1,,0
F81696,1,p,1,1,,0
F81721,1,p,1,1,,0
F81724,1,p,1,1,,0
F82003,1,p,1,1,,0
F82013,1,p,1,1,,0
F82016,1,p,1,1,,0
F82023,1,p,1,1,,0
F82025,1,p,1,1,,0
F82609,1,p,1,1,,0
F82647,1,p,1,1,,0
F82666,1,p,1,1,,0
F83004,1,p,1,1,,0
F83052,1,p,1,1,,0
F83053,1,p,1,1,,0
F83633,1,p,1,1,,0
F83658,1,p,1,1,,0
F83660,1,p,1,1,,0
F84022,1,p,1,1,,0
F84069,1,p,1,1,,0
F84083,1,p,1,1,,0
F84670,1,p,1,1,,0
F84686,1,p,1,1,,0
F84702,1,p,1,1,,0
F84708,1,p,1,1,,0
F85003,1,p,1,1,,0
F85004,1,p,1,1,,1
F85035,1,p,1,1,,0
F85053,1,p,1,1,,0
F85061,1,p,1,1,,0
F85063,1,p,1,1,,0
F85634,1,p,1,1,,1
F85640,1,p,1,1,,0
F85697,1,p,1,1,,0
F86007,1,p,1,1,,0
F86011,1,p,1,1,,0
F86012,1,p,1,1,,1
F86641,1,p,1,1,,0
F86692,1,p,1,1,,0
F86700,1,p,1,1,,0
F86702,1,p,1,1,,0
F86704,1,p,1,1,,0
F86707,1,p,1,1,,0
G81016,1,p,1,1,,0
G81019,1,p,1,1,,0
G81033,1,p,1,1,,0
G81076,1,p,1,1,,0
G81083,1,p,1,1,,0
G81694,1,p,1,1,,0
G82007,1,p,1,1,,0
G82021,1,p,1,1,,0
G82032,1,p,1,1,,0
G82052,1,p,1,1,,0
G82057,1,p,1,1,,0
G82095,1,p,1,1,,0
G82111,1,p,1,1,,0
G82112,1,p,1,1,,0
G82123,1,p,1,1,,0
G82155,1,p,1,1,,0
G82158,1,p,1,1,,0
G82679,1,p,1,1,,0
G82780,1,p,1,1,,0
G83058,1,p,1,1,,0
G83630,1,p,1,1,,0
G84028,1,p,1,1,,0
G84630,1,p,1,1,,0
G85024,1,p,1,1,,0
G85025,1,p,1,1,,0
G85035,1,p,1,1,,0
G85736,1,p,1,1,,1
H81015,1,p,1,1,,0
H81081,1,p,1,1,,0
H81130,1,p,1,1,,0
H81647,1,p,1,1,,0
H82005,1,p,1,1,,0
H82027,1,p,1,1,,0
H82042,1,p,1,1,,0
H82055,1,p,1,1,,0
H82057,1,p,1,1,,0
H82064,1,p,1,1,,0
H82084,1,p,1,1,,0
H84006,1,p,1,1,,0
H84032,1,p,1,1,,0
H84040,1,p,1,1,,1
H84055,1,p,1,1,,0
H84619,1,p,1,1,,0
H85022,1,p,1,1,,0
H85028,1,p,1,1,,0
H85037,1,p,1,1,,0
H85049,1,p,1,1,,0
H85078,1,p,1,1,,0
H85114,1,p,1,1,,0
J81010,1,p,1,1,,0
J82009,1,p,1,1,,0
J82019,1,p,1,1,,0
J82035,1,p,1,1,,0
J82056,1,p,1,1,,0
J82064,1,p,1,1,,0
J82103,1,p,1,1,,0
J82128,1,p,1,1,,0
J82139,1,p,1,1,,0
J82605,1,p,1,1,,0
J83001,1,p,1,1,,0
J83003,1,p,1,1,,0
J83006,1,p,1,1,,0
J83008,1,p,1,1,,0
J83009,1,p,1,1,,0
J83046,1,p,1,1,,0
J83058,1,p,1,1,,1
J83603,1,p,1,1,,0
K81018,1,p,1,1,,0
K81032,1,p,1,1,,0
K81034,1,p,1,1,,0
K82042,1,p,1,1,,0
K82049,1,p,1,1,,0
K82055,1,p,1,1,,0
K83008,1,p,1,1,,0
K83023,1,p,1,1,,0
K84040,1,p,1,1,,0
K84047,1,p,1,1,,0
K84052,1,p,1,1,,0
K84056,1,p,1,1,,1
K84058,1,p,1,1,,0
K84063,1,p,1,1,,0
K84082,1,p,1,1,,0
L81004,1,p,1,1,,2
L81032,1,p,1,1,,0
L81036,1,p,1,1,,0
L81053,1,p,1,1,,0
L81064,1,p,1,1,,0
L81070,1,p,1,1,,0
L81090,1,p,1,1,,0
L81649,1,p,1,1,,0
L82012,1,p,1,1,,0
L82022,1,p,1,1,,0
L82038,1,p,1,1,,0
L82043,1,p,1,1,,1
L82058,1,p,1,1,,0
L83014,1,p,1,1,,0
L83027,1,p,1,1,,0
L84006,1,p,1,1,,0
L84030,1,p,1,1,,0
L84042,1,p,1,1,,0
L84065,1,p,1,1,,0
L84075,1,p,1,1,,0
L84606,1,p,1,1,,0
M81033,1,p,1,1,,0
M81042,1,p,1,1,,0
M81077,1,p,1,1,,0
M81600,1,p,1,1,,1
M81627,1,p,1,1,,0
M82601,1,p,1,1,,0
M83065,1,p,1,1,,0
M83070,1,p,1,1,,0
M83130,1,p,1,1,,0
M84046,1,p,1,1,,0
M84617,1,p,1,1,,0
M84627,1,p,1,1,,0
M85027,1,p,1,1,,0
M85043,1,p,1,1,,0
M85077,1,p,1,1,,0
M85092,1,p,1,1,,0
M86021,1,p,1,1,,0
M86044,1,p,1,1,,0
M88612,1,p,1,1,,0
M92647,1,p,1,1,,0
N81005,1,p,1,1,,0
N81037,1,p,1,1,,0
N81120,1,p,1,1,,0
N81642,1,p,1,1,,0
N82004,1,p,1,1,,0
N82060,1,p,1,1,,0
N82662,1,p,1,1,,0
N85002,1,p,1,1,,0
N85016,1,p,1,1,,0
N85021,1,p,1,1,,0
N85034,1,p,1,1,,0
N85047,1,p,1,1,,0
N85648,1,p,1,1,,0
P81082,1,p,1,1,,0
P81096,1,p,1,1,,0
P81146,1,p,1,1,,0
P81184,1,p,1,1,,0
P82014,1,p,1,1,,0
P84051,1,p,1,1,,0
P84071,1,p,1,1,,0
P84631,1,p,1,1,,0
P85006,1,p,1,1,,0
P85614,1,p,1,1,,0
P87016,1,p,1,1,,0
P87627,1,p,1,1,,0
P87651,1,p,1,1,,0
P89602,1,p,1,1,,0
P91006,1,p,1,1,,0
P91008,1,p,1,1,,0
P91013,1,p,1,1,,0
P91035,1,p,1,1,,0
P91615,1,p,1,1,,0
P91631,1,p,1,1,,0
P92639,1,p,1,1,,0
Y00092,1,p,1,1,,0
Y00984,1,p,1,1,,0
Y01127,1,p,1,1,,0
Y01794,1,p,1,1,,0
Y02414,1,p,1,1,,0
Y02423,1,p,1,1,,0
Y02462,1,p,1,1,,0
Y02807,1,p,1,1,,0
Y02986,1,p,1,1,,0
A81051,2,p,1,1,,0
A81052,2,p,1,1,,0
A81054,2,p,1,1,,0
A82030,2,p,1,1,,0
A82060,2,p,1,1,,0
A82077,2,p,1,1,,0
A84032,2,p,1,1,,0
A86008,2,p,1,1,,0
A87005,2,p,1,1,,0
A89036,2,p,1,1,,0
A89614,2,p,1,1,,0
A89624,2,p,1,1,,0
B81113,2,p,1,1,,0
B82042,2,p,1,1,,1
B82049,2,p,1,1,,0
B82066,2,p,1,1,,0
B85016,2,p,1,1,,0
B85620,2,p,1,1,,0
C82009,2,p,1,1,,0
C82019,2,p,1,1,,0
C82102,2,p,1,1,,0
C82112,2,p,1,1,,0
C82656,2,p,1,1,,0
C83003,2,p,1,1,,0
C83008,2,p,1,1,,0
C83011,2,p,1,1,,0
C83028,2,p,1,1,,0
C83033,2,p,1,1,,0
C83041,2,p,1,1,,0
C83043,2,p,1,1,,0
C83049,2,p,1,1,,0
C83054,2,p,1,1,,0
C83082,2,p,1,1,,0
C83643,2,p,1,1,,0
C83649,2,p,1,1,,0
C88005,2,p,1,1,,0
C88028,2,p,1,1,,0
C88032,2,p,1,1,,0
C88060,2,p,1,1,,0
D81003,2,p,1,1,,0
D81007,2,p,1,1,,0
D81010,2,p,1,1,,0
D81015,2,p,1,1,,0
D81019,2,p,1,1,,1
D81029,2,p,1,1,,0
D81034,2,p,1,1,,0
D81035,2,p,1,1,,0
D81036,2,p,1,1,,0
D81042,2,p,1,1,,0
D81054,2,p,1,1,,0
D81061,2,p,1,1,,0
D81062,2,p,1,1,,0
D81070,2,p,1,1,,0
D81087,2,p,1,1,,0
D82010,2,p,1,1,,1
D82017,2,p,1,1,,0
D82018,2,p,1,1,,0
D82037,2,p,1,1,,0
D82042,2,p,1,1,,0
D82044,2,p,1,1,,0
D82050,2,p,1,1,,0
D82053,2,p,1,1,,0
D82057,2,p,1,1,,0
D82066,2,p,1,1,,0
D82100,2,p,1,1,,0
D83012,2,p,1,1,,0
D83049,2,p,1,1,,0
D83051,2,p,1,1,,0
D83053,2,p,1,1,,0
D83057,2,p,1,1,,0
D83076,2,p,1,1,,0
D83080,2,p,1,1,,0
E81007,2,p,1,1,,0
E81010,2,p,1,1,,0
E81036,2,p,1,1,,0
E82072,2,p,1,1,,0
E82073,2,p,1,1,,0
E82092,2,p,1,1,,0
E82117,2,p,1,1,,0
E82130,2,p,1,1,,0
E82657,2,p,1,1,,0
E83009,2,p,1,1,,0
E83010,2,p,1,1,,0
E83027,2,p,1,1,,0
E83030,2,p,1,1,,0
E83034,2,p,1,1,,0
E83035,2,p,1,1,,0
E83036,2,p,1,1,,0
E83622,2,p,1,1,,0
E84003,2,p,1,1,,0
E84006,2,p,1,1,,0
E84008,2,p,1,1,,0
E84009,2,p,1,1,,0
E84023,2,p,1,1,,0
E84025,2,p,1,1,,0
E84039,2,p,1,1,,0
E84051,2,p,1,1,,0
E84601,2,p,1,1,,0
E84685,2,p,1,1,,0
E85014,2,p,1,1,,0
E85018,2,p,1,1,,0
E85042,2,p,1,1,,0
E85098,2,p,1,1,,0
E85107,2,p,1,1,,0
E85115,2,p,1,1,,0
E85116,2,p,1,1,,0
E85643,2,p,1,1,,0
E85657,2,p,1,1,,0
E85659,2,p,1,1,,0
E85672,2,p,1,1,,0
E85682,2,p,1,1,,0
E85719,2,p,1,1,,0
E85740,2,p,1,1,,0
E86012,2,p,1,1,,0
E86028,2,p,1,1,,0
E87002,2,p,1,1,,0
E87008,2,p,1,1,,0
E87010,2,p,1,1,,0
E87021,2,p,1,1,,0
E87029,2,p,1,1,,0
E87609,2,p,1,1,,0
E87665,2,p,1,1,,0
E87750,2,p,1,1,,0
F81018,2,p,1,1,,0
F81028,2,p,1,1,,0
F81031,2,p,1,1,,0
F81032,2,p,1,1,,0
F81078,2,p,1,1,,0
F81079,2,p,1,1,,0
F81085,2,p,1,1,,0
F81090,2,p,1,1,,0
F81096,2,p,1,1,,0
F81102,2,p,1,1,,0
F81120,2,p,1,1,,0
F81121,2,p,1,1,,0
F81159,2,p,1,1,,0
F81606,2,p,1,1,,0
F81635,2,p,1,1,,0
F81683,2,p,1,1,,0
F81696,2,p,1,1,,0
F81721,2,p,1,1,,0
F81724,2,p,1,1,,0
F82003,2,p,1,1,,0
F82013,2,p,1,1,,0
F82016,2,p,1,1,,0
F82023,2,p,1,1,,0
F82025,2,p,1,1,,0
F82609,2,p,1,1,,0
F82647,2,p,1,1,,0
F82666,2,p,1,1,,0
F83004,2,p,1,1,,0
F83052,2,p,1,1,,0
F83053,2,p,1,1,,4
F83633,2,p,1,1,,0
F83658,2,p,1,1,,0
F83660,2,p,1,1,,0
F84022,2,p,1,1,,0
F84069,2,p,1,1,,0
F84083,2,p,1,1,,0
F84670,2,p,1,1,,0
F84686,2,p,1,1,,0
F84702,2,p,1,1,,0
F84708,2,p,1,1,,0
F85003,2,p,1,1,,0
F85004,2,p,1,1,,0
F85035,2,p,1,1,,0
F85053,2,p,1,1,,0
F85061,2,p,1,1,,0
F85063,2,p,1,1,,0
F85634,2,p,1,1,,0
F85640,2,p,1,1,,0
F85697,2,p,1,1,,0
F86007,2,p,1,1,,0
F86011,2,p,1,1,,0
F86012,2,p,1,1,,0
F86641,2,p,1,1,,0
F86692,2,p,1,1,,0
F86700,2,p,1,1,,0
F86702,2,p,1,1,,0
F86704,2,p,1,1,,0
F86707,2,p,1,1,,0
G81016,2,p,1,1,,0
G81019,2,p,1,1,,0
G81033,2,p,1,1,,0
G81076,2,p,1,1,,0
G81083,2,p,1,1,,0
G81694,2,p,1,1,,0
G82007,2,p,1,1,,0
G82021,2,p,1,1,,0
G82032,2,p,1,1,,0
G82052,2,p,1,1,,0
G82057,2,p,1,1,,0
G82095,2,p,1,1,,0
G82111,2,p,1,1,,0
G82112,2,p,1,1,,0
G82123,2,p,1,1,,0
G82155,2,p,1,1,,0
G82158,2,p,1,1,,0
G82679,2,p,1,1,,0
G82780,2,p,1,1,,0
G83058,2,p,1,1,,0
G83630,2,p,1,1,,1
G84028,2,p,1,1,,0
G84630,2,p,1,1,,0
G85024,2,p,1,1,,0
G85025,2,p,1,1,,0
G85035,2,p,1,1,,0
G85736,2,p,1,1,,0
H81015,2,p,1,1,,0
H81081,2,p,1,1,,0
H81130,2,p,1,1,,0
H81647,2,p,1,1,,0
H82005,2,p,1,1,,0
H82027,2,p,1,1,,0
H82042,2,p,1,1,,0
H82055,2,p,1,1,,0
H82057,2,p,1,1,,0
H82064,2,p,1,1,,0
H82084,2,p,1,1,,0
H84006,2,p,1,1,,0
H84032,2,p,1,1,,0
H84040,2,p,1,1,,0
H84055,2,p,1,1,,0
H84619,2,p,1,1,,0
H85022,2,p,1,1,,0
H85028,2,p,1,1,,0
H85037,2,p,1,1,,0
H85049,2,p,1,1,,0
H85078,2,p,1,1,,0
H85114,2,p,1,1,,0
J81010,2,p,1,1,,0
J82009,2,p,1,1,,0
J82019,2,p,1,1,,0
J82035,2,p,1,1,,0
J82056,2,p,1,1,,0
J82064,2,p,1,1,,0
J82103,2,p,1,1,,0
J82128,2,p,1,1,,0
J82139,2,p,1,1,,0
J82605,2,p,1,1,,0
J83001,2,p,1,1,,0
J83003,2,p,1,1,,0
J83006,2,p,1,1,,0
J83008,2,p,1,1,,0
J83009,2,p,1,1,,0
J83046,2,p,1,1,,0
J83058,2,p,1,1,,0
J83603,2,p,1,1,,0
K81018,2,p,1,1,,0
K81032,2,p,1,1,,0
K81034,2,p,1,1,,0
K82042,2,p,1,1,,0
K82049,2,p,1,1,,0
K82055,2,p,1,1,,0
K83008,2,p,1,1,,0
K83023,2,p,1,1,,0
K84040,2,p,1,1,,0
K84047,2,p,1,1,,0
K84052,2,p,1,1,,0
K84056,2,p,1,1,,0
K84058,2,p,1,1,,0
K84063,2,p,1,1,,0
K84082,2,p,1,1,,0
L81004,2,p,1,1,,0
L81032,2,p,1,1,,0
L81036,2,p,1,1,,0
L81053,2,p,1,1,,0
L81064,2,p,1,1,,0
L81070,2,p,1,1,,0
L81090,2,p,1,1,,0
L81649,2,p,1,1,,0
L82012,2,p,1,1,,0
L82022,2,p,1,1,,0
L82038,2,p,1,1,,0
L82043,2,p,1,1,,0
L82058,2,p,1,1,,0
L83014,2,p,1,1,,0
L83027,2,p,1,1,,0
L84006,2,p,1,1,,0
L84030,2,p,1,1,,0
L84042,2,p,1,1,,0
L84065,2,p,1,1,,0
L84075,2,p,1,1,,0
L84606,2,p,1,1,,0
M81033,2,p,1,1,,0
M81042,2,p,1,1,,0
M81077,2,p,1,1,,0
M81600,2,p,1,1,,0
M81627,2,p,1,1,,2
M82601,2,p,1,1,,0
M83065,2,p,1,1,,0
M83070,2,p,1,1,,0
M83130,2,p,1,1,,0
M84046,2,p,1,1,,0
M84617,2,p,1,1,,0
M84627,2,p,1,1,,0
M85027,2,p,1,1,,0
M85043,2,p,1,1,,0
M85077,2,p,1,1,,0
M85092,2,p,1,1,,0
M86021,2,p,1,1,,0
M86044,2,p,1,1,,0
M88612,2,p,1,1,,0
M92647,2,p,1,1,,0
N81005,2,p,1,1,,0
N81037,2,p,1,1,,0
N81120,2,p,1,1,,0
N81642,2,p,1,1,,0
N82004,2,p,1,1,,0
N82060,2,p,1,1,,0
N82662,2,p,1,1,,0
N85002,2,p,1,1,,0
N85016,2,p,1,1,,0
N85021,2,p,1,1,,0
N85034,2,p,1,1,,0
N85047,2,p,1,1,,0
N85648,2,p,1,1,,0
P81082,2,p,1,1,,0
P81096,2,p,1,1,,0
P81146,2,p,1,1,,0
P81184,2,p,1,1,,0
P82014,2,p,1,1,,0
P84051,2,p,1,1,,1
P84071,2,p,1,1,,0
P84631,2,p,1,1,,0
P85006,2,p,1,1,,0
P85614,2,p,1,1,,0
P87016,2,p,1,1,,0
P87627,2,p,1,1,,0
P87651,2,p,1,1,,0
P89602,2,p,1,1,,0
P91006,2,p,1,1,,0
P91008,2,p,1,1,,0
P91013,2,p,1,1,,0
P91035,2,p,1,1,,0
P91615,2,p,1,1,,0
P91631,2,p,1,1,,0
P92639,2,p,1,1,,0
Y00092,2,p,1,1,,0
Y00984,2,p,1,1,,0
Y01127,2,p,1,1,,0
Y01794,2,p,1,1,,0
Y02414,2,p,1,1,,0
Y02423,2,p,1,1,,0
Y02462,2,p,1,1,,0
Y02807,2,p,1,1,,0
Y02986,2,p,1,1,,0
A81051,3,p,1,1,,0
A81052,3,p,1,1,,0
A81054,3,p,1,1,,0
A82030,3,p,1,1,,0
A82060,3,p,1,1,,0
A82077,3,p,1,1,,0
A84032,3,p,1,1,,0
A86008,3,p,1,1,,0
A87005,3,p,1,1,,0
A89036,3,p,1,1,,0
A89614,3,p,1,1,,0
A89624,3,p,1,1,,0
B81113,3,p,1,1,,0
B82042,3,p,1,1,,0
B82049,3,p,1,1,,0
B82066,3,p,1,1,,0
B85016,3,p,1,1,,0
B85620,3,p,1,1,,0
C82009,3,p,1,1,,0
C82019,3,p,1,1,,0
C82102,3,p,1,1,,0
C82112,3,p,1,1,,0
C82656,3,p,1,1,,0
C83003,3,p,1,1,,0
C83008,3,p,1,1,,0
C83011,3,p,1,1,,0
C83028,3,p,1,1,,0
C83033,3,p,1,1,,0
C83041,3,p,1,1,,0
C83043,3,p,1,1,,0
C83049,3,p,1,1,,0
C83054,3,p,1,1,,0
C83082,3,p,1,1,,0
C83643,3,p,1,1,,0
C83649,3,p,1,1,,0
C88005,3,p,1,1,,0
C88028,3,p,1,1,,0
C88032,3,p,1,1,,0
C88060,3,p,1,1,,0
D81003,3,p,1,1,,0
D81007,3,p,1,1,,0
D81010,3,p,1,1,,0
D81015,3,p,1,1,,0
D81019,3,p,1,1,,0
D81029,3,p,1,1,,0
D81034,3,p,1,1,,0
D81035,3,p,1,1,,0
D81036,3,p,1,1,,0
D81042,3,p,1,1,,0
D81054,3,p,1,1,,0
D81061,3,p,1,1,,0
D81062,3,p,1,1,,0
D81070,3,p,1,1,,0
D81087,3,p,1,1,,0
D82010,3,p,1,1,,0
D82017,3,p,1,1,,0
D82018,3,p,1,1,,0
D82037,3,p,1,1,,0
D82042,3,p,1,1,,0
D82044,3,p,1,1,,0
D82050,3,p,1,1,,0
D82053,3,p,1,1,,0
D82057,3,p,1,1,,0
D82066,3,p,1,1,,0
D82100,3,p,1,1,,0
D83012,3,p,1,1,,0
D83049,3,p,1,1,,0
D83051,3,p,1,1,,0
D83053,3,p,1,1,,0
D83057,3,p,1,1,,0
D83076,3,p,1,1,,0
D83080,3,p,1,1,,0
E81007,3,p,1,1,,0
E81010,3,p,1,1,,0
E81036,3,p,1,1,,0
E82072,3,p,1,1,,0
E82073,3,p,1,1,,0
E82092,3,p,1,1,,0
E82117,3,p,1,1,,0
E82130,3,p,1,1,,0
E82657,3,p,1,1,,0
E83009,3,p,1,1,,0
E83010,3,p,1,1,,0
E83027,3,p,1,1,,0
E83030,3,p,1,1,,0
E83034,3,p,1,1,,0
E83035,3,p,1,1,,0
E83036,3,p,1,1,,0
E83622,3,p,1,1,,0
E84003,3,p,1,1,,0
E84006,3,p,1,1,,0
E84008,3,p,1,1,,0
E84009,3,p,1,1,,0
E84023,3,p,1,1,,0
E84025,3,p,1,1,,0
E84039,3,p,1,1,,0
E84051,3,p,1,1,,0
E84601,3,p,1,1,,0
E84685,3,p,1,1,,0
E85014,3,p,1,1,,0
E85018,3,p,1,1,,0
E85042,3,p,1,1,,0
E85098,3,p,1,1,,0
E85107,3,p,1,1,,0
E85115,3,p,1,1,,0
E85116,3,p,1,1,,0
E85643,3,p,1,1,,0
E85657,3,p,1,1,,0
E85659,3,p,1,1,,0
E85672,3,p,1,1,,0
E85682,3,p,1,1,,0
E85719,3,p,1,1,,0
E85740,3,p,1,1,,0
E86012,3,p,1,1,,0
E86028,3,p,1,1,,0
E87002,3,p,1,1,,0
E87008,3,p,1,1,,0
E87010,3,p,1,1,,0
E87021,3,p,1,1,,0
E87029,3,p,1,1,,0
E87609,3,p,1,1,,0
E87665,3,p,1,1,,0
E87750,3,p,1,1,,0
F81018,3,p,1,1,,0
F81028,3,p,1,1,,0
F81031,3,p,1,1,,0
F81032,3,p,1,1,,0
F81078,3,p,1,1,,0
F81079,3,p,1,1,,0
F81085,3,p,1,1,,0
F81090,3,p,1,1,,0
F81096,3,p,1,1,,0
F81102,3,p,1,1,,0
F81120,3,p,1,1,,0
F81121,3,p,1,1,,0
F81159,3,p,1,1,,0
F81606,3,p,1,1,,0
F81635,3,p,1,1,,0
F81683,3,p,1,1,,0
F81696,3,p,1,1,,0
F81721,3,p,1,1,,0
F81724,3,p,1,1,,0
F82003,3,p,1,1,,0
F82013,3,p,1,1,,0
F82016,3,p,1,1,,0
F82023,3,p,1,1,,0
F82025,3,p,1,1,,0
F82609,3,p,1,1,,0
F82647,3,p,1,1,,0
F82666,3,p,1,1,,0
F83004,3,p,1,1,,0
F83052,3,p,1,1,,0
F83053,3,p,1,1,,0
F83633,3,p,1,1,,0
F83658,3,p,1,1,,0
F83660,3,p,1,1,,0
F84022,3,p,1,1,,0
F84069,3,p,1,1,,0
F84083,3,p,1,1,,0
F84670,3,p,1,1,,0
F84686,3,p,1,1,,0
F84702,3,p,1,1,,0
F84708,3,p,1,1,,0
F85003,3,p,1,1,,0
F85004,3,p,1,1,,0
F85035,3,p,1,1,,0
F85053,3,p,1,1,,0
F85061,3,p,1,1,,0
F85063,3,p,1,1,,0
F85634,3,p,1,1,,0
F85640,3,p,1,1,,0
F85697,3,p,1,1,,0
F86007,3,p,1,1,,0
F86011,3,p,1,1,,0
F86012,3,p,1,1,,0
F86641,3,p,1,1,,0
F86692,3,p,1,1,,0
F86700,3,p,1,1,,0
F86702,3,p,1,1,,0
F86704,3,p,1,1,,0
F86707,3,p,1,1,,0
G81016,3,p,1,1,,0
G81019,3,p,1,1,,0
G81033,3,p,1,1,,0
G81076,3,p,1,1,,0
G81083,3,p,1,1,,0
G81694,3,p,1,1,,0
G82007,3,p,1,1,,0
G82021,3,p,1,1,,0
G82032,3,p,1,1,,0
G82052,3,p,1,1,,0
G82057,3,p,1,1,,0
G82095,3,p,1,1,,0
G82111,3,p,1,1,,0
G82112,3,p,1,1,,0
G82123,3,p,1,1,,0
G82155,3,p,1,1,,0
G82158,3,p,1,1,,0
G82679,3,p,1,1,,0
G82780,3,p,1,1,,0
G83058,3,p,1,1,,0
G83630,3,p,1,1,,0
G84028,3,p,1,1,,0
G84630,3,p,1,1,,0
G85024,3,p,1,1,,0
G85025,3,p,1,1,,0
G85035,3,p,1,1,,0
G85736,3,p,1,1,,0
H81015,3,p,1,1,,0
H81081,3,p,1,1,,0
H81130,3,p,1,1,,0
H81647,3,p,1,1,,0
H82005,3,p,1,1,,0
H82027,3,p,1,1,,0
H82042,3,p,1,1,,0
H82055,3,p,1,1,,0
H82057,3,p,1,1,,0
H82064,3,p,1,1,,0
H82084,3,p,1,1,,0
H84006,3,p,1,1,,0
H84032,3,p,1,1,,0
H84040,3,p,1,1,,0
H84055,3,p,1,1,,0
H84619,3,p,1,1,,0
H85022,3,p,1,1,,0
H85028,3,p,1,1,,0
H85037,3,p,1,1,,0
H85049,3,p,1,1,,0
H85078,3,p,1,1,,0
H85114,3,p,1,1,,0
J81010,3,p,1,1,,0
J82009,3,p,1,1,,0
J82019,3,p,1,1,,0
J82035,3,p,1,1,,0
J82056,3,p,1,1,,0
J82064,3,p,1,1,,0
J82103,3,p,1,1,,0
J82128,3,p,1,1,,0
J82139,3,p,1,1,,0
J82605,3,p,1,1,,0
J83001,3,p,1,1,,0
J83003,3,p,1,1,,0
J83006,3,p,1,1,,0
J83008,3,p,1,1,,0
J83009,3,p,1,1,,0
J83046,3,p,1,1,,0
